year,state_bill_number,state_bill_id
2002,SC 8,17430
2002,SC 9,17466
2002,SC 10,17467
2002,SC 11,17385
2002,SC 12,17489
2002,SC 13,17485
2002,SC 14,17470
2002,SC 15,17494
2002,SC 16,17490
2002,SC 17,17496
2002,SC 18,17498
2002,SC 19,17508
2002,SC 20,17522
2002,SC 21,17525
2002,SC 22,17524
2002,SC 23,17506
2002,SC 24,17534
2002,SCR 1,17293
2002,SCR 2,17282
2002,SCR 3,17357
2002,SCR 4,17376
2002,SCR 5,17473
2002,SCR 6,17471
2002,SCR 7,17474
2002,SCR 8,17475
2002,SCR 9,17477
2002,SCR 10,17476
2002,SCR 11,17472
2002,SCR 12,17510
2002,SCR 13,17509
2002,SCR 14,17519
2002,SCR 15,17543
2002,SJR 1,17215
2002,SJR 2,17044
2002,SJR 3,16998
2002,SJR 4,17446
2002,SJR 5,17491
2003,HB 1001,17595
2003,HB 1002,17602
2003,HB 1003,17617
2003,HB 1004,17615
2003,HB 1005,17616
2003,HB 1006,17719
2003,HB 1007,17731
2003,HB 1008,17732
2003,HB 1009,17733
2003,HB 1010,17799
2003,HB 1011,17873
2003,HB 1012,17874
2003,HB 1013,17755
2003,HB 1014,17854
2003,HB 1015,17875
2003,HB 1016,17762
2003,HB 1017,17764
2003,HB 1018,17863
2003,HB 1019,17765
2003,HB 1020,17824
2003,HB 1021,17855
2003,HB 1022,17770
2003,HB 1023,17856
2003,HB 1024,17864
2003,HB 1025,17865
2003,HB 1026,17840
2003,HB 1027,17835
2003,HB 1028,17836
2003,HB 1029,17837
2003,HB 1030,17838
2003,HB 1031,17841
2003,HB 1032,17845
2003,HB 1033,17848
2003,HB 1034,17849
2003,HB 1035,17772
2003,HB 1036,17776
2003,HB 1037,17774
2003,HB 1038,17775
2003,HB 1039,17757
2003,HB 1040,17758
2003,HB 1041,17759
2003,HB 1042,17760
2003,HB 1043,17780
2003,HB 1044,17783
2003,HB 1045,17827
2003,HB 1046,17577
2003,HB 1047,17829
2003,HB 1048,17663
2003,HB 1049,17666
2003,HB 1050,17665
2003,HB 1051,17662
2003,HB 1052,17668
2003,HB 1053,17656
2003,HB 1054,17655
2003,HB 1055,17576
2003,HB 1056,17907
2003,HB 1057,17808
2003,HB 1058,17909
2003,HB 1059,17989
2003,HB 1060,17851
2003,HB 1061,17834
2003,HB 1062,17791
2003,HB 1063,18025
2003,HB 1064,17857
2003,HB 1065,17730
2003,HB 1066,17980
2003,HB 1067,18037
2003,HB 1068,18055
2003,HB 1069,18068
2003,HB 1070,17628
2003,HB 1071,18005
2003,HB 1072,17883
2003,HB 1073,17882
2003,HB 1074,17910
2003,HB 1075,17667
2003,HB 1076,17993
2003,HB 1077,17795
2003,HB 1078,17872
2003,HB 1079,17789
2003,HB 1080,17817
2003,HB 1081,17908
2003,HB 1082,17747
2003,HB 1083,18076
2003,HB 1084,17639
2003,HB 1085,17618
2003,HB 1086,17940
2003,HB 1087,18002
2003,HB 1088,17585
2003,HB 1089,17982
2003,HB 1090,17792
2003,HB 1091,17603
2003,HB 1092,18004
2003,HB 1093,17939
2003,HB 1094,18111
2003,HB 1095,18112
2003,HB 1096,17678
2003,HB 1097,17970
2003,HB 1098,18107
2003,HB 1099,18109
2003,HB 1100,17964
2003,HB 1101,17803
2003,HB 1102,17985
2003,HB 1103,17664
2003,HB 1104,17879
2003,HB 1105,17966
2003,HB 1106,17727
2003,HB 1107,18051
2003,HB 1108,17553
2003,HB 1109,17710
2003,HB 1110,18011
2003,HB 1111,18035
2003,HB 1112,17810
2003,HB 1113,17705
2003,HB 1114,17891
2003,HB 1115,17894
2003,HB 1116,17745
2003,HB 1117,18099
2003,HB 1118,18034
2003,HB 1119,17918
2003,HB 1120,17931
2003,HB 1121,17921
2003,HB 1122,17944
2003,HB 1123,17937
2003,HB 1124,17651
2003,HB 1125,18167
2003,HB 1126,18102
2003,HB 1127,18098
2003,HB 1128,18183
2003,HB 1129,18096
2003,HB 1130,18071
2003,HB 1131,17916
2003,HB 1132,18119
2003,HB 1133,17971
2003,HB 1134,18152
2003,HB 1135,18067
2003,HB 1136,17960
2003,HB 1137,18140
2003,HB 1138,18066
2003,HB 1139,18106
2003,HB 1140,18044
2003,HB 1141,18179
2003,HB 1142,17807
2003,HB 1143,17811
2003,HB 1144,18050
2003,HB 1145,17640
2003,HB 1146,17920
2003,HB 1147,17629
2003,HB 1148,18038
2003,HB 1149,18094
2003,HB 1150,18104
2003,HB 1151,17987
2003,HB 1152,17904
2003,HB 1153,17633
2003,HB 1154,17751
2003,HB 1155,17720
2003,HB 1156,17721
2003,HB 1157,18046
2003,HB 1158,17967
2003,HB 1159,18135
2003,HB 1160,18156
2003,HB 1161,18092
2003,HB 1162,18162
2003,HB 1163,18161
2003,HB 1164,17802
2003,HB 1165,18003
2003,HB 1166,17724
2003,HB 1167,18138
2003,HB 1168,17699
2003,HB 1169,18205
2003,HB 1170,18117
2003,HB 1171,17887
2003,HB 1172,17963
2003,HB 1173,18128
2003,HB 1174,17961
2003,HB 1175,18090
2003,HB 1176,17622
2003,HB 1177,18085
2003,HB 1178,18084
2003,HB 1179,17624
2003,HB 1180,18192
2003,HB 1181,17928
2003,HB 1182,18212
2003,HB 1183,17844
2003,HB 1184,17950
2003,HB 1185,17968
2003,HB 1186,17965
2003,HB 1187,18180
2003,HB 1188,18166
2003,HB 1189,17890
2003,HB 1190,18144
2003,HB 1191,18256
2003,HB 1192,17952
2003,HB 1193,18083
2003,HB 1194,18220
2003,HB 1195,18089
2003,HB 1196,18214
2003,HB 1197,17986
2003,HB 1198,18091
2003,HB 1199,18078
2003,HB 1200,18240
2003,HB 1201,18241
2003,HB 1202,18189
2003,HB 1203,17858
2003,HB 1204,17703
2003,HB 1205,17725
2003,HB 1206,17700
2003,HB 1207,18048
2003,HB 1208,17915
2003,HB 1209,17613
2003,HB 1210,18176
2003,HB 1211,17913
2003,HB 1212,18013
2003,HB 1213,17564
2003,HB 1214,17914
2003,HB 1215,18157
2003,HB 1216,18087
2003,HB 1217,18238
2003,HB 1218,18236
2003,HB 1219,18226
2003,HB 1220,17788
2003,HB 1221,18269
2003,HB 1222,18235
2003,HB 1223,18237
2003,HB 1224,18137
2003,HB 1225,17701
2003,HB 1226,18279
2003,HB 1227,18245
2003,HB 1228,18227
2003,HB 1229,18165
2003,HB 1230,18253
2003,HB 1231,18081
2003,HB 1232,18252
2003,HB 1233,18271
2003,HB 1234,18284
2003,HB 1235,18274
2003,HB 1236,18283
2003,HB 1237,18285
2003,HB 1238,18300
2003,HB 1239,18132
2003,HB 1240,18302
2003,HB 1241,18289
2003,HB 1242,18290
2003,HB 1243,17899
2003,HB 1244,17900
2003,HB 1245,18295
2003,HB 1246,17632
2003,HB 1247,17846
2003,HB 1248,18209
2003,HB 1249,17926
2003,HB 1250,18259
2003,HB 1251,18298
2003,HB 1252,18188
2003,HB 1253,18251
2003,HB 1254,18246
2003,HB 1255,18248
2003,HB 1256,18218
2003,HB 1257,18261
2003,HB 1258,18257
2003,HB 1259,18296
2003,HB 1260,18281
2003,HB 1261,18268
2003,HB 1262,18224
2003,HB 1263,18280
2003,HB 1264,18233
2003,HB 1265,18229
2003,HB 1266,18243
2003,HB 1267,18088
2003,HB 1268,17740
2003,HB 1269,18277
2003,HB 1270,18276
2003,HB 1271,18275
2003,HB 1272,18254
2003,HB 1273,18273
2003,HB 1274,17896
2003,HB 1275,18293
2003,HB 1276,17634
2003,HB 1277,18282
2003,HB 1278,18286
2003,HB 1279,18077
2003,HB 1280,18304
2003,HB 1281,18315
2003,HB 1282,18317
2003,HB 1283,18318
2003,HB 1284,18357
2003,HC 1001,18073
2003,HC 1002,18182
2003,HC 1003,18222
2003,HC 1004,18303
2003,HC 1005,18320
2003,HC 1006,18311
2003,HC 1007,18310
2003,HC 1008,18297
2003,HC 1009,18335
2003,HC 1010,18333
2003,HC 1011,18345
2003,HC 1012,18354
2003,HC 1013,18356
2003,HCR 1001,17897
2003,HCR 1002,17598
2003,HCR 1003,18008
2003,HCR 1004,18040
2003,HCR 1005,18314
2003,HCR 1006,18266
2003,HCR 1007,18159
2003,HCR 1008,18007
2003,HCR 1009,18325
2003,HCR 1010,18313
2003,HCR 1011,17988
2003,HCR 1012,18332
2003,HCR 1013,18121
2003,HCR 1014,17660
2003,HCR 1015,18337
2003,HCR 1016,18343
2003,HCR 1017,18346
2003,HCR 1018,18351
2003,HCR 1019,18348
2003,HCR 1020,18352
2003,HJR 1001,17596
2003,HJR 1002,17642
2003,HJR 1003,18093
2003,HJR 1004,18097
2003,HJR 1005,18043
2003,HR 1001,18324
2003,HR 1002,18349
2003,SB 1,17610
2003,SB 2,17611
2003,SB 3,17558
2003,SB 4,17559
2003,SB 5,17589
2003,SB 6,17590
2003,SB 7,17600
2003,SB 8,17601
2003,SB 9,17653
2003,SB 10,17734
2003,SB 11,17735
2003,SB 12,17800
2003,SB 13,17801
2003,SB 14,17814
2003,SB 15,17815
2003,SB 16,17816
2003,SB 17,17818
2003,SB 18,17819
2003,SB 19,17822
2003,SB 20,17767
2003,SB 21,17768
2003,SB 22,17823
2003,SB 23,17756
2003,SB 24,17820
2003,SB 25,17761
2003,SB 26,17763
2003,SB 27,17769
2003,SB 28,17876
2003,SB 29,17839
2003,SB 30,17813
2003,SB 31,17842
2003,SB 32,17843
2003,SB 33,17847
2003,SB 34,17771
2003,SB 35,17825
2003,SB 36,17826
2003,SB 37,17773
2003,SB 38,17860
2003,SB 39,17861
2003,SB 40,17862
2003,SB 41,17881
2003,SB 42,17777
2003,SB 43,17778
2003,SB 44,17779
2003,SB 45,17781
2003,SB 46,17784
2003,SB 47,17785
2003,SB 48,17786
2003,SB 49,17787
2003,SB 50,17790
2003,SB 51,17828
2003,SB 52,17830
2003,SB 53,17831
2003,SB 54,17859
2003,SB 55,17936
2003,SB 56,17682
2003,SB 57,17648
2003,SB 58,17658
2003,SB 59,17704
2003,SB 60,17728
2003,SB 61,18061
2003,SB 62,18062
2003,SB 63,18069
2003,SB 64,17635
2003,SB 65,17946
2003,SB 66,17582
2003,SB 67,17973
2003,SB 68,17999
2003,SB 69,17947
2003,SB 70,17975
2003,SB 71,17702
2003,SB 72,18031
2003,SB 73,17924
2003,SB 74,17917
2003,SB 75,17623
2003,SB 76,18110
2003,SB 77,17713
2003,SB 78,18006
2003,SB 79,18049
2003,SB 80,18103
2003,SB 81,18105
2003,SB 82,17688
2003,SB 83,18017
2003,SB 84,17657
2003,SB 85,17893
2003,SB 86,18033
2003,SB 87,17675
2003,SB 88,17997
2003,SB 89,17563
2003,SB 90,18041
2003,SB 91,17573
2003,SB 92,17612
2003,SB 93,18100
2003,SB 94,17991
2003,SB 95,17608
2003,SB 96,17972
2003,SB 97,17974
2003,SB 98,17932
2003,SB 99,18075
2003,SB 100,17681
2003,SB 101,18063
2003,SB 102,18018
2003,SB 103,17850
2003,SB 104,17923
2003,SB 105,17938
2003,SB 106,18014
2003,SB 107,17715
2003,SB 108,17714
2003,SB 109,17631
2003,SB 110,17575
2003,SB 111,17930
2003,SB 112,17954
2003,SB 113,17955
2003,SB 114,17953
2003,SB 115,18036
2003,SB 116,18171
2003,SB 117,17679
2003,SB 118,18070
2003,SB 119,18150
2003,SB 120,18141
2003,SB 121,18052
2003,SB 122,17806
2003,SB 123,18174
2003,SB 124,17977
2003,SB 125,17742
2003,SB 126,18158
2003,SB 127,18196
2003,SB 128,17604
2003,SB 129,18134
2003,SB 130,17550
2003,SB 131,17568
2003,SB 132,18131
2003,SB 133,18072
2003,SB 134,17752
2003,SB 135,17922
2003,SB 136,17722
2003,SB 137,18177
2003,SB 138,18178
2003,SB 139,17554
2003,SB 140,18012
2003,SB 141,17691
2003,SB 142,18065
2003,SB 143,18173
2003,SB 144,18201
2003,SB 145,18074
2003,SB 146,18206
2003,SB 147,17673
2003,SB 148,18211
2003,SB 149,18024
2003,SB 150,17951
2003,SB 151,18163
2003,SB 152,17683
2003,SB 153,18194
2003,SB 154,18228
2003,SB 155,17753
2003,SB 156,18204
2003,SB 157,18127
2003,SB 158,18169
2003,SB 159,18058
2003,SB 160,18187
2003,SB 161,17736
2003,SB 162,18197
2003,SB 163,18207
2003,SB 164,18042
2003,SB 165,18039
2003,SB 166,18208
2003,SB 167,18202
2003,SB 168,18203
2003,SB 169,18199
2003,SB 170,18108
2003,SB 171,18231
2003,SB 172,17919
2003,SB 173,17903
2003,SB 174,18219
2003,SB 175,18027
2003,SB 176,18120
2003,SB 177,18146
2003,SB 178,18122
2003,SB 179,18126
2003,SB 180,18136
2003,SB 181,17672
2003,SB 182,18151
2003,SB 183,17638
2003,SB 184,17852
2003,SB 185,18149
2003,SB 186,17749
2003,SB 187,18221
2003,SB 188,18125
2003,SB 189,17637
2003,SB 190,17905
2003,SB 191,18258
2003,SB 192,18215
2003,SB 193,18095
2003,SB 194,18198
2003,SB 195,18195
2003,SB 196,17716
2003,SB 197,17717
2003,SB 198,18278
2003,SB 199,18270
2003,SB 200,18272
2003,SB 201,18260
2003,SB 202,18308
2003,SB 203,18299
2003,SB 204,17933
2003,SB 205,18170
2003,SB 206,18263
2003,SB 207,18301
2003,SB 208,17901
2003,SB 209,17902
2003,SB 210,18123
2003,SB 211,17983
2003,SB 212,18242
2003,SB 213,18118
2003,SB 214,18133
2003,SB 215,18172
2003,SB 216,18307
2003,SB 217,18267
2003,SB 218,18292
2003,SB 219,17606
2003,SB 220,18306
2003,SB 221,17877
2003,SB 222,17996
2003,SB 223,17995
2003,SB 224,18344
2003,SB 225,18364
2003,SB 226,18366
2003,SC 1,17892
2003,SC 2,17609
2003,SC 3,17941
2003,SC 4,17929
2003,SC 5,18168
2003,SC 6,18249
2003,SC 7,18160
2003,SC 8,18185
2003,SC 9,18210
2003,SC 10,18265
2003,SC 11,18326
2003,SC 12,18329
2003,SC 13,18327
2003,SC 14,18331
2003,SC 15,18340
2003,SC 16,18341
2003,SC 17,18339
2003,SC 18,18342
2003,SC 19,18347
2003,SC 20,18355
2003,SC 21,18353
2003,SC 22,18362
2003,SC 23,18360
2003,SC 24,18361
2003,SC 25,18363
2003,SCR 1,17646
2003,SCR 2,17709
2003,SCR 3,17680
2003,SCR 4,18312
2003,SCR 5,18234
2003,SCR 6,18336
2003,SCR 7,18022
2003,SCR 8,18328
2003,SCR 9,18350
2003,SCR 10,18321
2003,SCR 11,18371
2003,SJR 1,18288
2003,SR 1,18316
2004,HB 1001,18425
2004,HB 1002,18428
2004,HB 1003,18414
2004,HB 1004,18431
2004,HB 1005,18447
2004,HB 1006,18448
2004,HB 1007,18630
2004,HB 1008,18636
2004,HB 1009,18632
2004,HB 1010,18631
2004,HB 1011,18575
2004,HB 1012,18576
2004,HB 1013,18577
2004,HB 1014,18687
2004,HB 1015,18647
2004,HB 1016,18649
2004,HB 1017,18650
2004,HB 1018,18651
2004,HB 1019,18652
2004,HB 1020,18521
2004,HB 1021,18468
2004,HB 1022,18706
2004,HB 1023,18705
2004,HB 1024,18704
2004,HB 1025,18703
2004,HB 1026,18701
2004,HB 1027,18712
2004,HB 1028,18711
2004,HB 1029,18716
2004,HB 1030,18714
2004,HB 1031,18715
2004,HB 1032,18806
2004,HB 1033,18808
2004,HB 1034,18809
2004,HB 1035,18810
2004,HB 1036,18812
2004,HB 1037,18813
2004,HB 1038,18814
2004,HB 1039,18815
2004,HB 1040,18816
2004,HB 1041,18598
2004,HB 1042,18595
2004,HB 1043,18606
2004,HB 1044,18602
2004,HB 1045,18601
2004,HB 1046,18600
2004,HB 1047,18792
2004,HB 1048,18774
2004,HB 1049,18775
2004,HB 1050,18741
2004,HB 1051,18738
2004,HB 1052,18735
2004,HB 1053,18766
2004,HB 1054,18765
2004,HB 1055,18764
2004,HB 1056,18773
2004,HB 1057,18772
2004,HB 1058,18771
2004,HB 1059,18770
2004,HB 1060,18769
2004,HB 1061,18686
2004,HB 1062,18681
2004,HB 1063,18621
2004,HB 1064,18709
2004,HB 1065,18694
2004,HB 1066,18667
2004,HB 1067,18641
2004,HB 1068,18802
2004,HB 1069,18582
2004,HB 1070,18581
2004,HB 1071,18799
2004,HB 1072,18779
2004,HB 1073,18777
2004,HB 1074,18778
2004,HB 1075,18797
2004,HB 1076,18786
2004,HB 1077,18780
2004,HB 1078,18783
2004,HB 1079,18782
2004,HB 1080,18620
2004,HB 1081,18619
2004,HB 1082,18787
2004,HB 1083,18717
2004,HB 1084,18558
2004,HB 1085,18550
2004,HB 1086,18436
2004,HB 1087,18879
2004,HB 1088,18906
2004,HB 1089,18866
2004,HB 1090,18529
2004,HB 1091,18528
2004,HB 1092,18820
2004,HB 1093,18552
2004,HB 1094,18726
2004,HB 1095,18724
2004,HB 1096,18727
2004,HB 1097,18729
2004,HB 1098,18860
2004,HB 1099,18721
2004,HB 1100,18684
2004,HB 1101,18685
2004,HB 1102,18682
2004,HB 1103,18683
2004,HB 1104,18690
2004,HB 1105,18534
2004,HB 1106,18744
2004,HB 1107,18819
2004,HB 1108,18692
2004,HB 1109,18570
2004,HB 1110,18437
2004,HB 1111,18542
2004,HB 1112,18837
2004,HB 1113,18896
2004,HB 1114,18507
2004,HB 1115,18843
2004,HB 1116,18844
2004,HB 1117,18731
2004,HB 1118,18900
2004,HB 1119,18910
2004,HB 1120,18477
2004,HB 1121,18478
2004,HB 1122,18624
2004,HB 1123,18901
2004,HB 1124,18588
2004,HB 1125,18827
2004,HB 1126,18949
2004,HB 1127,18817
2004,HB 1128,18818
2004,HB 1129,18959
2004,HB 1130,18903
2004,HB 1131,18516
2004,HB 1132,18473
2004,HB 1133,18939
2004,HB 1134,18628
2004,HB 1135,18510
2004,HB 1136,18511
2004,HB 1137,18902
2004,HB 1138,18485
2004,HB 1139,18732
2004,HB 1140,18912
2004,HB 1141,18914
2004,HB 1142,19017
2004,HB 1143,18977
2004,HB 1144,18899
2004,HB 1145,18502
2004,HB 1146,18838
2004,HB 1147,18981
2004,HB 1148,18796
2004,HB 1149,18794
2004,HB 1150,18691
2004,HB 1151,18668
2004,HB 1152,18953
2004,HB 1153,18962
2004,HB 1154,18968
2004,HB 1155,19061
2004,HB 1156,18995
2004,HB 1157,18978
2004,HB 1158,18475
2004,HB 1159,18788
2004,HB 1160,18889
2004,HB 1161,18890
2004,HB 1162,18433
2004,HB 1163,18401
2004,HB 1164,18983
2004,HB 1165,18997
2004,HB 1166,18791
2004,HB 1167,18973
2004,HB 1168,18725
2004,HB 1169,18569
2004,HB 1170,18584
2004,HB 1171,18722
2004,HB 1172,18488
2004,HB 1173,18483
2004,HB 1174,19021
2004,HB 1175,18846
2004,HB 1176,18854
2004,HB 1177,18659
2004,HB 1178,18908
2004,HB 1179,18916
2004,HB 1180,18839
2004,HB 1181,18546
2004,HB 1182,18868
2004,HB 1183,18956
2004,HB 1184,18804
2004,HB 1185,18654
2004,HB 1186,18933
2004,HB 1187,18503
2004,HB 1188,18508
2004,HB 1189,18752
2004,HB 1190,19005
2004,HB 1191,19082
2004,HB 1192,18404
2004,HB 1193,18454
2004,HB 1194,18572
2004,HB 1195,18982
2004,HB 1196,18932
2004,HB 1197,18798
2004,HB 1198,18976
2004,HB 1199,18395
2004,HB 1200,18559
2004,HB 1201,18480
2004,HB 1202,18969
2004,HB 1203,18494
2004,HB 1204,18669
2004,HB 1205,18845
2004,HB 1206,18745
2004,HB 1207,19099
2004,HB 1208,18984
2004,HB 1209,19068
2004,HB 1210,18991
2004,HB 1211,19020
2004,HB 1212,18869
2004,HB 1213,18420
2004,HB 1214,19008
2004,HB 1215,18482
2004,HB 1216,18498
2004,HB 1217,18539
2004,HB 1218,18921
2004,HB 1219,18891
2004,HB 1220,19059
2004,HB 1221,19040
2004,HB 1222,18390
2004,HB 1223,18955
2004,HB 1224,18549
2004,HB 1225,18961
2004,HB 1226,18929
2004,HB 1227,18930
2004,HB 1228,18464
2004,HB 1229,18422
2004,HB 1230,18954
2004,HB 1231,18680
2004,HB 1232,19039
2004,HB 1233,18963
2004,HB 1234,18746
2004,HB 1235,19065
2004,HB 1236,18689
2004,HB 1237,19073
2004,HB 1238,19060
2004,HB 1239,19078
2004,HB 1240,18532
2004,HB 1241,19080
2004,HB 1242,18561
2004,HB 1243,18571
2004,HB 1244,19029
2004,HB 1245,18882
2004,HB 1246,18660
2004,HB 1247,18894
2004,HB 1248,18499
2004,HB 1249,19055
2004,HB 1250,18723
2004,HB 1251,19114
2004,HB 1252,19051
2004,HB 1253,18457
2004,HB 1254,18960
2004,HB 1255,18460
2004,HB 1256,19035
2004,HB 1257,19034
2004,HB 1258,19012
2004,HB 1259,19057
2004,HB 1260,18397
2004,HB 1261,18881
2004,HB 1262,18531
2004,HB 1263,19131
2004,HB 1264,18855
2004,HB 1265,18992
2004,HB 1266,18761
2004,HB 1267,19112
2004,HB 1268,18489
2004,HB 1269,19026
2004,HB 1270,19027
2004,HB 1271,18918
2004,HB 1272,18592
2004,HB 1273,18514
2004,HB 1274,18515
2004,HB 1275,18476
2004,HB 1276,19120
2004,HB 1277,19074
2004,HB 1278,19016
2004,HB 1279,18410
2004,HB 1280,18492
2004,HB 1281,19110
2004,HB 1282,19081
2004,HB 1283,18887
2004,HB 1284,19032
2004,HB 1285,18975
2004,HB 1286,18398
2004,HB 1287,18893
2004,HB 1288,19028
2004,HB 1289,18919
2004,HB 1290,19149
2004,HB 1291,19117
2004,HB 1292,18926
2004,HB 1293,18990
2004,HB 1294,18970
2004,HB 1295,18989
2004,HB 1296,18829
2004,HB 1297,18828
2004,HB 1298,19000
2004,HB 1299,18557
2004,HB 1300,19071
2004,HB 1301,19137
2004,HB 1302,19062
2004,HB 1303,19083
2004,HB 1304,19123
2004,HB 1305,19087
2004,HB 1306,19048
2004,HB 1307,18948
2004,HB 1308,19158
2004,HB 1309,18662
2004,HB 1310,19157
2004,HB 1311,19156
2004,HB 1312,19155
2004,HC 1001,18971
2004,HC 1002,18931
2004,HC 1003,18419
2004,HC 1004,18756
2004,HC 1005,19119
2004,HC 1006,19164
2004,HC 1007,19172
2004,HC 1008,19168
2004,HC 1009,19193
2004,HC 1010,19190
2004,HC 1011,18947
2004,HC 1012,19179
2004,HC 1013,19184
2004,HC 1014,19197
2004,HC 1015,19199
2004,HC 1016,19196
2004,HC 1017,19204
2004,HC 1018,19201
2004,HC 1019,19202
2004,HC 1020,19209
2004,HC 1021,19210
2004,HC 1022,19212
2004,HC 1023,19215
2004,HC 1024,19217
2004,HCR 1001,18674
2004,HCR 1002,18876
2004,HCR 1003,18996
2004,HCR 1004,19143
2004,HCR 1005,19166
2004,HCR 1006,19052
2004,HCR 1007,19161
2004,HCR 1008,19162
2004,HCR 1009,19178
2004,HCR 1010,19169
2004,HCR 1011,19163
2004,HCR 1012,19150
2004,HCR 1013,19183
2004,HCR 1014,19182
2004,HCR 1015,19177
2004,HCR 1016,19207
2004,HCR 1017,19191
2004,HCR 1018,19208
2004,HCR 1019,19213
2004,HCR 1020,19211
2004,HCR 1021,19216
2004,HCR 1022,19219
2004,HCR 1023,19214
2004,HJR 1001,18958
2004,HJR 1002,19103
2004,HJR 1003,19180
2004,SB 1,18455
2004,SB 2,18427
2004,SB 3,18465
2004,SB 4,18466
2004,SB 5,18415
2004,SB 6,18612
2004,SB 7,18613
2004,SB 8,18614
2004,SB 9,18402
2004,SB 10,18648
2004,SB 11,18646
2004,SB 12,18526
2004,SB 13,18629
2004,SB 14,18635
2004,SB 15,18634
2004,SB 16,18633
2004,SB 17,18644
2004,SB 18,18645
2004,SB 19,18707
2004,SB 20,18702
2004,SB 21,18700
2004,SB 22,18696
2004,SB 23,18750
2004,SB 24,18695
2004,SB 25,18734
2004,SB 26,18599
2004,SB 27,18597
2004,SB 28,18596
2004,SB 29,18610
2004,SB 30,18609
2004,SB 31,18604
2004,SB 32,18603
2004,SB 33,18801
2004,SB 34,18740
2004,SB 35,18739
2004,SB 36,18737
2004,SB 37,18736
2004,SB 38,18605
2004,SB 39,18824
2004,SB 40,18825
2004,SB 41,18805
2004,SB 42,18826
2004,SB 43,18710
2004,SB 44,18640
2004,SB 45,18638
2004,SB 46,18639
2004,SB 47,18793
2004,SB 48,18618
2004,SB 49,18616
2004,SB 50,18615
2004,SB 51,18713
2004,SB 52,18708
2004,SB 53,18697
2004,SB 54,18643
2004,SB 55,18642
2004,SB 56,18781
2004,SB 57,18785
2004,SB 58,18784
2004,SB 59,18758
2004,SB 60,18760
2004,SB 61,18762
2004,SB 62,18763
2004,SB 63,18672
2004,SB 64,18747
2004,SB 65,18392
2004,SB 66,18790
2004,SB 67,18847
2004,SB 68,18656
2004,SB 69,18807
2004,SB 70,18923
2004,SB 71,18851
2004,SB 72,18626
2004,SB 73,18943
2004,SB 74,18563
2004,SB 75,18884
2004,SB 76,18479
2004,SB 77,18915
2004,SB 78,18836
2004,SB 79,18888
2004,SB 80,18957
2004,SB 81,18940
2004,SB 82,18987
2004,SB 83,18730
2004,SB 84,18789
2004,SB 85,18520
2004,SB 86,18718
2004,SB 87,18676
2004,SB 88,18551
2004,SB 89,18755
2004,SB 90,18874
2004,SB 91,18873
2004,SB 92,19036
2004,SB 93,18928
2004,SB 94,18904
2004,SB 95,19025
2004,SB 96,19007
2004,SB 97,18666
2004,SB 98,18907
2004,SB 99,19053
2004,SB 100,18862
2004,SB 101,18538
2004,SB 102,18937
2004,SB 103,19031
2004,SB 104,18998
2004,SB 105,18403
2004,SB 106,18875
2004,SB 107,18967
2004,SB 108,18720
2004,SB 109,19019
2004,SB 110,18965
2004,SB 111,18594
2004,SB 112,18865
2004,SB 113,18811
2004,SB 114,19013
2004,SB 115,19004
2004,SB 116,18944
2004,SB 117,18952
2004,SB 118,18408
2004,SB 119,19033
2004,SB 120,18412
2004,SB 121,18986
2004,SB 122,18578
2004,SB 123,18567
2004,SB 124,18951
2004,SB 125,18905
2004,SB 126,18832
2004,SB 127,18623
2004,SB 128,18504
2004,SB 129,19063
2004,SB 130,18917
2004,SB 131,18768
2004,SB 132,18564
2004,SB 133,18849
2004,SB 134,18625
2004,SB 135,19066
2004,SB 136,18589
2004,SB 137,19069
2004,SB 138,18946
2004,SB 139,19090
2004,SB 140,19089
2004,SB 141,19022
2004,SB 142,18458
2004,SB 143,18776
2004,SB 144,18895
2004,SB 145,18924
2004,SB 146,18950
2004,SB 147,19014
2004,SB 148,19067
2004,SB 149,19038
2004,SB 150,19015
2004,SB 151,19064
2004,SB 152,18883
2004,SB 153,18994
2004,SB 154,18853
2004,SB 155,18518
2004,SB 156,19058
2004,SB 157,19054
2004,SB 158,18979
2004,SB 159,19041
2004,SB 160,19076
2004,SB 161,19147
2004,SB 162,19146
2004,SB 163,19142
2004,SB 164,19141
2004,SB 165,19010
2004,SB 166,18880
2004,SB 167,19130
2004,SB 168,18898
2004,SB 169,19138
2004,SB 170,19133
2004,SB 171,19108
2004,SB 172,19109
2004,SB 173,19134
2004,SB 174,18453
2004,SB 175,19044
2004,SB 176,19006
2004,SB 177,19050
2004,SB 178,19136
2004,SB 179,19106
2004,SB 180,18985
2004,SB 181,18922
2004,SB 182,19077
2004,SB 183,19139
2004,SB 184,19072
2004,SB 185,18496
2004,SB 186,19128
2004,SB 187,18834
2004,SB 188,19152
2004,SB 189,19100
2004,SB 190,19104
2004,SB 191,18535
2004,SB 192,19096
2004,SB 193,19125
2004,SB 194,18870
2004,SB 195,18830
2004,SB 196,18679
2004,SB 197,18678
2004,SB 198,19132
2004,SB 199,19086
2004,SB 200,19045
2004,SB 201,19043
2004,SB 202,19092
2004,SB 203,19088
2004,SB 204,19124
2004,SB 205,19084
2004,SB 206,19091
2004,SB 207,19070
2004,SB 208,18935
2004,SB 209,19153
2004,SB 210,19113
2004,SB 211,18670
2004,SB 212,19093
2004,SB 213,18617
2004,SB 214,19047
